date,hour,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation
2016-07-14,11,998.211111111,1003.01111111,240.555555556,1.9333333333,28.8444444444,83.7777777778,0
2016-07-14,12,998.4,1003.2,177,0.8,28,88,0
2016-07-14,13,998.5,1003.3,221,1,27.8666666667,88.6666666667,0
2016-07-14,14,998.455555556,1003.25555556,237.777777778,1.1333333333,27.7444444444,89.2222222222,0
2016-07-14,15,998.7,1003.5,309,1.4,27.6,90,0
2016-07-14,16,998.366666667,1003.16666667,271.333333333,1.4,27.5,90.3333333333,0
2016-07-14,17,998.044444444,1002.84444444,248.888888889,1.5444444444,27.4,90.7777777778,0
2016-07-14,18,997.7,1002.5,196,1.4,27.3,91,0
2016-07-14,19,997.4,1002.2,204,1.8333333333,27.2,91.6666666667,0
2016-07-14,20,997.233333333,1002.03333333,208.666666667,2.1666666667,27.5111111111,90.2222222222,0
2016-07-14,21,996.8,1001.6,220,2.7,27,93,0
2016-07-14,22,996.9,1001.7,218,2.8333333333,28.1333333333,87.3333333333,0
2016-07-14,23,996.844444444,1001.64444444,215.444444444,3.0777777778,29.2555555556,81.8888888889,0
2016-07-15,0,997.1,1001.9,214,3.1,30.4,76,0
2016-07-15,1,996.733333333,1001.53333333,210.333333333,3.5666666667,31.5,71,0
2016-07-15,2,996.333333333,1001.13333333,208.777777778,3.6333333333,32.5222222222,66.6666666667,0
2016-07-15,3,996,1000.8,203,4.5,33.7,61,0
2016-07-15,4,995.533333333,1000.33333333,205.666666667,3.7666666667,34.5666666667,58,0
2016-07-15,5,995.088888889,999.888888889,207.555555556,3.5888888889,35.0777777778,55.8888888889,0
2016-07-15,6,994.6,999.4,211,2.3,36.3,52,0
2016-07-15,7,994.2,999,211.333333333,3.2333333333,36.1,51.6666666667,0
2016-07-15,8,994.077777778,998.877777778,213.444444444,3.5222222222,35.6666666667,52.4444444444,0
2016-07-15,9,993.4,998.2,212,5.1,35.7,51,0
2016-07-15,10,993.833333333,998.633333333,217.666666667,4.1,34.8,54,0
2016-07-15,11,994.222222222,999.022222222,221.222222222,3.4333333333,34.0222222222,56.8888888889,0
2016-07-15,12,994.7,999.5,229,2.1,33,60,0
2016-07-15,13,995,999.8,228.333333333,2.1,32.4666666667,62.6666666667,0
2016-07-15,14,995.233333333,1000.02222222,234.555555556,2.0777777778,31.8888888889,65.7777777778,0
2016-07-15,15,995.6,1000.4,227,2.1,31.4,68,0
2016-07-15,16,995.7,1000.46666667,247,2.0333333333,30.7333333333,72,0
2016-07-15,17,995.944444444,1000.7,266.222222222,2.2333333333,29.8222222222,75.7777777778,0.0333333333
2016-07-15,18,995.9,1000.6,287,1.9,29.4,80,0
2016-07-15,19,996.433333333,1001.16666667,304.666666667,2.6333333333,28,83.3333333333,0.1
2016-07-15,20,996.988888889,1001.74444444,316.444444444,2.9555555556,26.9333333333,85.8888888889,0.3555555556
2016-07-15,21,997.5,1002.3,340,4.1,25.2,90,0.3
2016-07-15,22,998.1,1002.9,340,3.6,24.8,91,0.8666666667
2016-07-15,23,998.622222222,1003.42222222,340.555555556,3.1222222222,24.6333333333,91.4444444444,1.0666666667
2016-07-16,0,999.3,1004.1,340,2.6,24,93,2
2016-07-16,1,999.666666667,1004.46666667,341.666666667,2.1666666667,24.3,92.3333333333,1.4666666667
2016-07-16,2,999.933333333,1004.74444444,330.333333333,1.7777777778,24.5444444444,91.7777777778,1.0666666667
2016-07-16,3,1000.4,1005.2,345,1.3,24.9,91,0.4
2016-07-16,4,1000.46666667,1005.3,307.666666667,1,25.0333333333,90.6666666667,0.2666666667
2016-07-16,5,1000.43333333,1005.28888889,266.444444444,0.9444444444,25.1888888889,90.1111111111,0.1777777778
2016-07-16,6,1000.6,1005.5,233,0.4,25.3,90,0
2016-07-16,7,1000.36666667,1005.26666667,184,0.8333333333,25.5,89,0
2016-07-16,8,1000.45555556,1005.35555556,173,1.0111111111,25.6,88.6666666667,0
2016-07-16,9,999.9,1004.8,86,1.7,25.9,87,0
2016-07-16,10,1000.63333333,1005.53333333,151,1.3666666667,25.8,88,0
2016-07-16,11,1001.22222222,1006.12222222,187.555555556,1.1777777778,25.7555555556,88.5555555556,0
2016-07-16,12,1002.1,1007,281,0.7,25.6,90,0
2016-07-16,13,1002.4,1007.3,260.666666667,0.8,25.6666666667,89.6666666667,0
2016-07-16,14,1002.51111111,1007.41111111,247.666666667,0.9111111111,25.6222222222,89.8888888889,0
2016-07-16,15,1003,1007.9,220,1,25.8,89,0
2016-07-16,16,1002.73333333,1007.63333333,221.666666667,1.1333333333,25.5333333333,90.3333333333,0
2016-07-16,17,1002.57777778,1007.47777778,223.555555556,1.2333333333,25.3222222222,91.4444444444,0
2016-07-16,18,1002.2,1007.1,225,1.4,25,93,0
2016-07-16,19,1002.26666667,1007.16666667,227.333333333,1.4333333333,24.9,93.6666666667,0
2016-07-16,20,1002.44444444,1007.34444444,220.555555556,1.4888888889,25.1222222222,93.1111111111,0
2016-07-16,21,1002.4,1007.3,232,1.5,24.7,95,0
2016-07-16,22,1002.8,1007.7,207,1.6,25.5666666667,92,0
2016-07-16,23,1003,1007.9,201.777777778,1.7666666667,26.5222222222,87.7777777778,0
2016-07-17,0,1003.6,1008.5,157,1.8,27.3,86,0
2016-07-17,1,1003.4,1008.3,191.333333333,2.1,28.4333333333,79.3333333333,0
2016-07-17,2,1003.12222222,1008.01111111,207.555555556,2.1666666667,29.3111111111,74.4444444444,0
2016-07-17,3,1003,1007.9,260,2.7,30.7,66,0
2016-07-17,4,1002.56666667,1007.43333333,240,2.3,31.0666666667,64.6666666667,0
2016-07-17,5,1002.16666667,1007.01111111,231,2.0111111111,31.4,63.5555555556,0
2016-07-17,6,1001.7,1006.5,200,1.5,31.8,62,0
2016-07-17,7,1001.36666667,1006.16666667,213,1.4333333333,32.0666666667,61.3333333333,0
2016-07-17,8,1001.28888889,1006.08888889,202.333333333,1.5888888889,31.9555555556,62.8888888889,0
2016-07-17,9,1000.7,1005.5,239,1.3,32.6,60,0
2016-07-17,10,1001.13333333,1005.93333333,181,1.9,31.7333333333,66,0
2016-07-17,11,1001.45555556,1006.25555556,141.888888889,2.1,30.9888888889,71,0
2016-07-17,12,1002,1006.8,65,3.1,30,78,0
2016-07-17,13,1002.1,1006.9,63.6666666667,2.5,29.5,81,0
2016-07-17,14,1002.07777778,1006.87777778,81.1111111111,2.1222222222,28.9888888889,83.7777777778,0
2016-07-17,15,1002.3,1007.1,61,1.3,28.5,87,0
2016-07-17,16,1002.03333333,1006.83333333,116,1.3666666667,27.9666666667,89.3333333333,0
2016-07-17,17,1001.84444444,1006.64444444,152.555555556,1.3222222222,27.5222222222,91.1111111111,0
2016-07-17,18,1001.5,1006.3,226,1.5,26.9,94,0
2016-07-17,19,1001.46666667,1006.26666667,225.666666667,1.2333333333,26.6333333333,94.6666666667,0
2016-07-17,20,1001.56666667,1006.36666667,219.777777778,1.1222222222,26.7666666667,93.3333333333,0
2016-07-17,21,1001.4,1006.2,225,0.7,26.1,96,0
2016-07-17,22,1001.76666667,1006.56666667,208,0.9,27.0333333333,90.6666666667,0
2016-07-17,23,1001.88888889,1006.68888889,196.222222222,0.9888888889,28.0777777778,85.2222222222,0
2016-07-18,0,1002.5,1007.3,174,1.3,28.9,80,0
2016-07-18,1,1002.13333333,1006.93333333,172.666666667,1.1666666667,30.1666666667,74.3333333333,0
2016-07-18,2,1001.66666667,1006.46666667,160.333333333,1.2111111111,31.1,69.8888888889,0
2016-07-18,3,1001.4,1006.2,170,0.9,32.7,63,0
2016-07-18,4,1000.73333333,1005.53333333,135.666666667,1.3,32.9666666667,61,0
2016-07-18,5,1000.25555556,1005.05555556,138.888888889,1.4222222222,32.6666666667,62.5555555556,0
2016-07-18,6,999.4,1004.2,67,2.1,33.5,57,0
2016-07-18,7,999.3,1004.1,145.333333333,1.6666666667,32.0666666667,65.6666666667,0
2016-07-18,8,999.388888889,1004.2,190.666666667,1.4333333333,30.6666666667,72.4444444444,0.0111111111
2016-07-18,9,999.1,1003.9,302,0.8,29.2,83,0
2016-07-18,10,999.566666667,1004.4,281.333333333,0.9666666667,27.8666666667,86,0.0333333333
2016-07-18,11,999.955555556,1004.8,261.222222222,1.0444444444,26.9555555556,87.7777777778,0.0444444444
2016-07-18,12,1000.5,1005.4,240,1.3,25.2,92,0.1
2016-07-18,13,1000.73333333,1005.6,221,1.2,25.1333333333,91.3333333333,0.0666666667
2016-07-18,14,1000.8,1005.64444444,214.888888889,1.0555555556,25.0666666667,91,0.0444444444
2016-07-18,15,1001.2,1006,183,1,25,90,0
2016-07-18,16,1000.93333333,1005.73333333,202.666666667,0.7666666667,24.9333333333,90.3333333333,0
2016-07-18,17,1000.72222222,1005.53333333,213.333333333,0.7222222222,24.8888888889,90.6666666667,0
2016-07-18,18,1000.4,1005.2,242,0.3,24.8,91,0
2016-07-18,19,1000.3,1005.13333333,234.666666667,0.6333333333,24.8,91.3333333333,0
2016-07-18,20,1000.32222222,1005.17777778,229.666666667,1.0777777778,25.1,90.3333333333,0
2016-07-18,21,1000.1,1005,220,1.3,24.8,92,0
2016-07-18,22,1000.36666667,1005.26666667,219.666666667,1.9666666667,25.7,88.3333333333,0
2016-07-18,23,1000.5,1005.38888889,218.666666667,2.4666666667,26.7666666667,84.1111111111,0
2016-07-19,0,1000.9,1005.8,219,3.3,27.5,81,0
2016-07-19,1,1000.76666667,1005.63333333,216.666666667,3.4666666667,28.9,75.6666666667,0
2016-07-19,2,1000.58888889,1005.43333333,218.111111111,3.3666666667,29.8444444444,72,0
2016-07-19,3,1000.5,1005.3,212,3.8,31.7,65,0
2016-07-19,4,1000.23333333,1005.03333333,221,3.1666666667,31.7333333333,64.6666666667,0
2016-07-19,5,999.944444444,1004.74444444,224.666666667,2.7555555556,31.7222222222,65,0
2016-07-19,6,999.7,1004.5,239,1.9,31.8,64,0
2016-07-19,7,999.366666667,1004.16666667,232,1.9333333333,31.7,65.6666666667,0
2016-07-19,8,999.311111111,1004.11111111,227,1.8111111111,31.4666666667,67.6666666667,0
2016-07-19,9,998.7,1003.5,218,2,31.5,69,0
2016-07-19,10,999.2,1004,217,1.5666666667,31,71.6666666667,0
2016-07-19,11,999.622222222,1004.42222222,214.888888889,1.3666666667,30.5555555556,73.7777777778,0
2016-07-19,12,1000.2,1005,215,0.7,30,77,0
2016-07-19,13,1000.46666667,1005.26666667,210.666666667,0.9666666667,29.6666666667,78,0
2016-07-19,14,1000.48888889,1005.28888889,207.333333333,1.2111111111,29.3,79.5555555556,0
2016-07-19,15,1001,1005.8,202,1.5,29,80,0
2016-07-19,16,1000.53333333,1005.33333333,200.666666667,1.7,28.5666666667,82.6666666667,0
2016-07-19,17,1000.15555556,1004.95555556,200.888888889,1.8222222222,28.1444444444,85,0
2016-07-19,18,999.6,1004.4,198,2.1,27.7,88,0
2016-07-19,19,999.4,1004.2,201.333333333,2.0666666667,27.3,89.6666666667,0
2016-07-19,20,999.4,1004.2,202.666666667,2.1444444444,27.4555555556,88.4444444444,0
2016-07-19,21,999,1003.8,208,2,26.5,93,0
2016-07-19,22,999.4,1004.2,205.333333333,2.3,27.7666666667,86,0
2016-07-19,23,999.611111111,1004.41111111,204.333333333,2.7777777778,29.1111111111,78.6666666667,0
2016-07-20,0,1000.2,1005,200,2.9,30.3,72,0
2016-07-20,1,1000.03333333,1004.83333333,202.333333333,3.7333333333,31.8,64,0
2016-07-20,2,999.811111111,1004.61111111,203,4.2111111111,33.0555555556,57.8888888889,0
2016-07-20,3,999.7,1004.5,207,5.4,34.8,48,0
2016-07-20,4,999.366666667,1004.16666667,204.333333333,5.1666666667,35.5666666667,45.6666666667,0
2016-07-20,5,999.144444444,1003.94444444,204.555555556,4.8666666667,36.0666666667,44,0
2016-07-20,6,998.7,1003.5,199,4.7,37.1,41,0
2016-07-20,7,998.7,1003.5,205,4.2666666667,37.0666666667,40.6666666667,0
2016-07-20,8,998.866666667,1003.66666667,209.777777778,3.8777777778,36.6,41.8888888889,0
2016-07-20,9,998.7,1003.5,217,3.4,37,40,0
2016-07-20,10,999.2,1004,219.333333333,3.1,35.6666666667,44.3333333333,0
2016-07-20,11,999.655555556,1004.45555556,219.111111111,2.8555555556,34.5111111111,48.3333333333,0
2016-07-20,12,1000.2,1005,224,2.5,33,53,0
2016-07-20,13,1000.56666667,1005.36666667,218.666666667,2.3666666667,32.2,56.3333333333,0
2016-07-20,14,1000.76666667,1005.56666667,215.333333333,2.3222222222,31.4888888889,59.2222222222,0
2016-07-20,15,1001.3,1006.1,208,2.1,30.6,63,0
2016-07-20,16,1001.16666667,1005.96666667,208.666666667,2.2333333333,30.0666666667,65,0
2016-07-20,17,1001.16666667,1005.96666667,210.444444444,2.3,29.5222222222,67.4444444444,0
2016-07-20,18,1000.9,1005.7,210,2.5,29,69,0
2016-07-20,19,1001.16666667,1005.96666667,214,2.4333333333,28.4333333333,72.3333333333,0
2016-07-20,20,1001.48888889,1006.28888889,213.888888889,2.3333333333,28.4777777778,72.7777777778,0
2016-07-20,21,1001.7,1006.5,222,2.3,27.3,79,0
2016-07-20,22,1002.13333333,1006.93333333,213.666666667,2.1333333333,28.5666666667,73.6666666667,0
2016-07-20,23,1002.35555556,1007.15555556,209.555555556,2.3333333333,29.9111111111,68.3333333333,0
2016-07-21,0,1003,1007.8,197,1.8,31.1,63,0
2016-07-21,1,1002.8,1007.6,201.333333333,2.7333333333,32.6,57.6666666667,0
2016-07-21,2,1002.56666667,1007.36666667,203.666666667,3.3666666667,33.7777777778,53.7777777778,0
2016-07-21,3,1002.4,1007.2,210,4.6,35.6,47,0
2016-07-21,4,1002.1,1006.9,208.333333333,4.6333333333,36.1333333333,46,0
2016-07-21,5,1001.75555556,1006.55555556,206.111111111,4.4888888889,36.5333333333,45.1111111111,0
2016-07-21,6,1001.5,1006.3,205,4.7,37.2,44,0
2016-07-21,7,1001.06666667,1005.86666667,201.666666667,4.2,37.3333333333,43.3333333333,0
2016-07-21,8,1000.86666667,1005.66666667,206.444444444,3.6888888889,36.9666666667,44.1111111111,0
2016-07-21,9,1000.2,1005,195,3.2,37.6,42,0
2016-07-21,10,1000.46666667,1005.26666667,216,2.6666666667,36.2333333333,45.6666666667,0
2016-07-21,11,1000.74444444,1005.54444444,224.444444444,2.4888888889,35.0888888889,49.5555555556,0
2016-07-21,12,1001,1005.8,258,1.6,33.5,53,0
2016-07-21,13,1001.3,1006.1,241.333333333,2.1333333333,32.8,57.3333333333,0
2016-07-21,14,1001.47777778,1006.27777778,230.111111111,2.4,32.1666666667,60.6666666667,0
2016-07-21,15,1001.9,1006.7,208,3.2,31.4,66,0
2016-07-21,16,1001.83333333,1006.63333333,207.666666667,2.9333333333,30.9,67.3333333333,0
2016-07-21,17,1001.83333333,1006.63333333,206.555555556,2.7666666667,30.4666666667,68.7777777778,0
2016-07-21,18,1001.7,1006.5,207,2.4,29.9,70,0
2016-07-21,19,1001.83333333,1006.63333333,204.333333333,2.4333333333,29.6,71.6666666667,0
2016-07-21,20,1002.04444444,1006.84444444,202,2.3888888889,29.6888888889,72,0
2016-07-21,21,1002.1,1006.9,199,2.5,29,75,0
2016-07-21,22,1002.46666667,1007.26666667,197.333333333,2.3,29.8666666667,72.6666666667,0
2016-07-21,23,1002.65555556,1007.45555556,198.222222222,2.2888888889,30.8777777778,69.2222222222,0
2016-07-22,0,1003.2,1008,194,1.9,31.6,68,0
2016-07-22,1,1003.03333333,1007.83333333,200,2.2666666667,32.9,62.3333333333,0
2016-07-22,2,1002.73333333,1007.53333333,204.888888889,2.5777777778,34,57.8888888889,0
2016-07-22,3,1002.7,1007.5,212,3,35.5,51,0
2016-07-22,4,1002.13333333,1006.93333333,214.666666667,3.2,36.2,49,0
2016-07-22,5,1001.64444444,1006.44444444,217.111111111,3.1444444444,36.6222222222,47.6666666667,0
2016-07-22,6,1001,1005.8,220,3.6,37.6,45,0
2016-07-22,7,1000.66666667,1005.46666667,222,3.0333333333,37.4666666667,45,0
2016-07-22,8,1000.52222222,1005.32222222,224.666666667,2.6333333333,36.9555555556,46,0
2016-07-22,9,1000,1004.8,226,1.9,37.2,45,0
2016-07-22,10,1000.23333333,1005.03333333,230,1.8333333333,35.9333333333,48,0
2016-07-22,11,1000.5,1005.3,227.333333333,1.7777777778,34.8555555556,51.4444444444,0
2016-07-22,12,1000.7,1005.5,238,1.7,33.4,54,0
2016-07-22,13,1001.03333333,1005.83333333,222,1.6666666667,32.7,58.3333333333,0
2016-07-22,14,1001.16666667,1005.96666667,213,1.7,32.0666666667,62,0
2016-07-22,15,1001.7,1006.5,190,1.6,31.3,67,0
2016-07-22,16,1001.43333333,1006.23333333,195,1.7666666667,30.8,69.3333333333,0
2016-07-22,17,1001.28888889,1006.08888889,198.555555556,1.7888888889,30.2333333333,71.8888888889,0
2016-07-22,18,1000.9,1005.7,205,2.1,29.8,74,0
2016-07-22,19,1001,1005.8,205.666666667,1.8333333333,29.1,77,0
2016-07-22,20,1001.23333333,1006.03333333,207.666666667,1.7777777778,29.0333333333,77.4444444444,0
2016-07-22,21,1001.2,1006,207,1.3,27.7,83,0
2016-07-22,22,1001.7,1006.5,211.666666667,1.6666666667,28.9,78.3333333333,0
2016-07-22,23,1002.01111111,1006.81111111,209,1.9333333333,30.2444444444,73.3333333333,0
2016-07-23,0,1002.7,1007.5,221,2.4,31.3,69,0
2016-07-23,1,1002.63333333,1007.43333333,203.666666667,2.4666666667,32.9333333333,63.3333333333,0
2016-07-23,2,1002.36666667,1007.16666667,196.222222222,2.4222222222,34.2555555556,58.4444444444,0
2016-07-23,3,1002.5,1007.3,169,2.6,36.2,52,0
2016-07-23,4,1001.83333333,1006.63333333,181.333333333,2.3333333333,36.9,48.6666666667,0
2016-07-23,5,1001.3,1006.1,192.888888889,2.1333333333,37.3333333333,46.7777777778,0
2016-07-23,6,1000.5,1005.3,206,1.8,38.3,42,0
2016-07-23,7,1000.23333333,1005.03333333,216,1.7333333333,38.2,43,0
2016-07-23,8,1000.18888889,1004.98888889,208.222222222,1.6777777778,37.8666666667,44.2222222222,0
2016-07-23,9,999.7,1004.5,236,1.6,38,45,0
2016-07-23,10,1000.1,1004.9,192.666666667,1.5666666667,37.2,46.6666666667,0
2016-07-23,11,1000.47777778,1005.26666667,168.666666667,1.5111111111,36.4444444444,49,0
2016-07-23,12,1000.9,1005.7,106,1.5,35.6,50,0
2016-07-23,13,1001.23333333,1006,120.666666667,1.4,34.9333333333,53.6666666667,0
2016-07-23,14,1001.42222222,1006.16666667,137.444444444,1.3222222222,34.2111111111,57.2222222222,0
2016-07-23,15,1001.9,1006.6,150,1.2,33.6,61,0
2016-07-23,16,1001.8,1006.5,171,1.1666666667,32.7666666667,64.3333333333,0
2016-07-23,17,1001.77777778,1006.48888889,186.111111111,1.2222222222,31.9777777778,67.7777777778,0
2016-07-23,18,1001.6,1006.3,213,1.1,31.1,71,0
2016-07-23,19,1001.73333333,1006.46666667,216.333333333,1.3333333333,30.4,74.6666666667,0
2016-07-23,20,1001.95555556,1006.71111111,218.777777778,1.4222222222,30.2777777778,75.7777777778,0
2016-07-23,21,1002,1006.8,223,1.8,29,82,0
2016-07-23,22,1002.4,1007.2,223.666666667,1.6,30.0333333333,78,0
2016-07-23,23,1002.67777778,1007.46666667,219.222222222,1.5444444444,31.2444444444,73.3333333333,0
2016-07-24,0,1003.2,1008,225,1.2,32.1,70,0
2016-07-24,1,1003.23333333,1008,210.333333333,1.4333333333,33.6666666667,64,0
2016-07-24,2,1003.06666667,1007.81111111,212.111111111,1.5666666667,34.9333333333,58.6666666667,0
2016-07-24,3,1003.3,1008,181,1.9,36.8,52,0
2016-07-24,4,1002.73333333,1007.43333333,215.666666667,1.8333333333,37.4666666667,48,0
2016-07-24,5,1002.28888889,1007,226.777777778,1.7,37.9777777778,45.1111111111,0
2016-07-24,6,1001.6,1006.3,285,1.7,38.8,40,0
2016-07-24,7,1001.4,1006.13333333,249,1.4333333333,39,39.3333333333,0
2016-07-24,8,1001.35555556,1006.11111111,216,1.3888888889,38.6444444444,41.4444444444,0
2016-07-24,9,1001,1005.8,177,0.9,39.4,38,0
2016-07-24,10,1001.26666667,1006.06666667,150,1.3,37.9333333333,45.6666666667,0
2016-07-24,11,1001.57777778,1006.36666667,142.444444444,1.4888888889,36.7666666667,51.2222222222,0
2016-07-24,12,1001.8,1006.6,96,2.1,35,61,0
2016-07-24,13,1002.2,1006.96666667,127.333333333,1.8666666667,34.4333333333,62.3333333333,0
2016-07-24,14,1002.37777778,1007.12222222,139.666666667,1.6111111111,33.8111111111,64,0
2016-07-24,15,1003,1007.7,190,1.4,33.3,65,0
2016-07-24,16,1002.73333333,1007.43333333,164.333333333,1.1,32.5666666667,67.3333333333,0
2016-07-24,17,1002.62222222,1007.33333333,158.444444444,1.0555555556,31.9444444444,69.6666666667,0
2016-07-24,18,1002.2,1006.9,113,0.5,31.1,72,0
2016-07-24,19,1002.4,1007.13333333,146.666666667,0.9666666667,30.7,74.3333333333,0
2016-07-24,20,1002.64444444,1007.4,165.888888889,1.2444444444,30.6777777778,75.2222222222,0
2016-07-24,21,1002.8,1007.6,214,1.9,29.9,79,0
2016-07-24,22,1003.13333333,1007.93333333,204.333333333,1.8,30.6333333333,77,0
2016-07-24,23,1003.26666667,1008.06666667,198.555555556,1.8333333333,31.5,74,0
2016-07-25,0,1003.8,1008.6,185,1.6,32.1,73,0
2016-07-25,1,1003.53333333,1008.33333333,187,1.9,33.2333333333,68,0
2016-07-25,2,1003.13333333,1007.92222222,189.111111111,2.0444444444,34.3555555556,63,0
2016-07-25,3,1003,1007.8,191,2.5,35.5,58,0
2016-07-25,4,1002.33333333,1007.1,193.333333333,2.3333333333,36.6,53,0
2016-07-25,5,1001.8,1006.55555556,181.666666667,2.4555555556,37.2,50.4444444444,0
2016-07-25,6,1001,1005.7,198,2,38.8,43,0
2016-07-25,7,1000.73333333,1005.46666667,158.333333333,2.7,38.4,45.3333333333,0
2016-07-25,8,1000.66666667,1005.42222222,132,3.0222222222,37.8888888889,47.2222222222,0
2016-07-25,9,1000.2,1005,79,4.1,37.6,50,0
2016-07-25,10,1000.53333333,1005.33333333,79.3333333333,3.6666666667,36.8666666667,51,0
2016-07-25,11,1000.83333333,1005.63333333,100.777777778,3.1333333333,36.1,53.4444444444,0
2016-07-25,12,1001.2,1006,80,2.8,35.4,53,0
2016-07-25,13,1001.43333333,1006.23333333,143.666666667,2.0666666667,34.5666666667,58.3333333333,0
2016-07-25,14,1001.47777778,1006.26666667,178.333333333,1.6666666667,33.8222222222,62.6666666667,0
2016-07-25,15,1001.9,1006.7,271,0.6,32.9,69,0
2016-07-25,16,1001.56666667,1006.33333333,247.666666667,0.8666666667,32.3333333333,71.3333333333,0
2016-07-25,17,1001.4,1006.15555556,235.888888889,1.0777777778,31.7777777778,73.5555555556,0
2016-07-25,18,1000.9,1005.6,201,1.4,31.2,76,0
2016-07-25,19,1001.06666667,1005.8,212.333333333,1.5,30.6666666667,78,0
2016-07-25,20,1001.24444444,1006,216,1.6777777778,30.5666666667,78.2222222222,0
2016-07-25,21,1001.4,1006.2,235,1.7,29.6,82,0
2016-07-25,22,1001.6,1006.4,223.333333333,2.0333333333,30.3666666667,78.6666666667,0
2016-07-25,23,1001.62222222,1006.41111111,213.333333333,2.2555555556,31.3555555556,74.6666666667,0
2016-07-26,0,1002,1006.8,200,2.7,31.9,72,0
2016-07-26,1,1001.66666667,1006.43333333,193.333333333,2.7,33.3333333333,66.6666666667,0
2016-07-26,2,1001.22222222,1005.96666667,197.111111111,2.6444444444,34.5333333333,61.6666666667,0
2016-07-26,3,1001,1005.7,180,2.7,36.2,56,0
2016-07-26,4,1000.33333333,1005.03333333,204.666666667,2.5333333333,36.9333333333,51.6666666667,0
2016-07-26,5,999.8,1004.5,225.222222222,2.3444444444,37.4666666667,48.6666666667,0
2016-07-26,6,999,1003.7,254,2.2,38.4,43,0
2016-07-26,7,998.733333333,1003.43333333,266.333333333,1.9666666667,38.5333333333,42.6666666667,0
2016-07-26,8,998.711111111,1003.42222222,264.111111111,1.7666666667,37.9,44.1111111111,0
2016-07-26,9,998.2,1002.9,291,1.5,38.8,42,0
